legal_business_name,dba,county,city,zip,award_amount_usd,source_url,source_version,program_name,funding_source,assistance_type,award_status,record_note
NEW COMMON GROUNDS COFFEE HOUSE INC,,Jackson,CARBONDALE,62901,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"PAGLIAI'S PIZZA OF CARBONDALE, INC",PAGLIAI'S PIZZA,Jackson,CARBONDALE,62901,30000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
PK'S BAR LLC,,Jackson,CARBONDALE,62901,30000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
RSTC LEASING CARBONDALE,PAPA JOHN'S,Jackson,CARBONDALE,62901,15000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"RUIZ, INC.",TEQUILAS MEXICAN RESTAURANT,Jackson,CARBONDALE,62901,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"S & D VENTURES OF SOUTHERN ILLINOIS, LLC",FLAME EATERY & GRILL,Jackson,CARBONDALE,62901,150000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
S J SHAFFNER & ASSOCIATES,,Jackson,CARBONDALE,62901,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SAI KRISHNA LLC,HOME 2 SUITES,Jackson,CARBONDALE,62901,125000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SCOTT THORNE DBA CASTLE PERILOUS GAMES AND BOOKS,CASTLE PERILOUS GAMES & BOOKS,Jackson,CARBONDALE,62901,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SPORTS BLAST LLC,GARDEN GROVE EVENT CENTER,Jackson,CARBONDALE,62901,115000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
STUDIO VIECELI,STUDIO VIECELI,Jackson,CARBONDALE,62901,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SUN HOSPITALITY GROUP LLC,QUALITY INN,Jackson,CARBONDALE,62901,45000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SUNRISE MOTEL ENTERPRISES INC.,BEST WESTERN,Jackson,CARBONDALE,62901,85000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
THAI TASTE CARBONDALE,THAI TASTE CARBONDALE,Jackson,CARBONDALE,62901,30000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
THE PRACTICE PAD,,Jackson,CARBONDALE,62901,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
THE PRINTING PLANT LLC,,Jackson,CARBONDALE,62901,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
THE SHOP,,Jackson,CARBONDALE,62901,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
TONIC HEADQUARTERS,,Jackson,CARBONDALE,62901,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
TOOMEY ENTERPRISES INC.,HANGAR 9,Jackson,CARBONDALE,62901,50000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"ULTIMATE GYMNASTICS AND ACTIVITIES, INC",,Jackson,CARBONDALE,62901,25000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
UPPER CUTS BARBER SHOP,,Jackson,CARBONDALE,62901,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
VARSITY CENTER FOR THE ARTS INC,"THE VARSITY, THE VARSITY CENTER",Jackson,CARBONDALE,62901,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"WPS, INC",THE CELLAR,Jackson,CARBONDALE,62901,25000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
ROCKY COMFORT CABINS LTD,,Jackson,CARBONDALE,62902,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
ENVI,ENVI BOTANICALS SALON AND SPA,Jackson,CARBONDALE,62903,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
ROUTE 51 BREWING COMPANY,,Jackson,ELKVILLE,62932,50000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
HENRY DONALD LASALLE SUBWAY INC,,Jackson,GRAND RIDGE,61325,20000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
R & M KELLEY,GIANT CITY LODGE,Jackson,MAKANDA,62958,150000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"17TH ST. BAR & GRILL, LTD.",17TH STREET BARBECUE,Jackson,MURPHYSBORO,62966,100000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
ABBOTT BOAT TRANSPORT INC,,Jackson,MURPHYSBORO,62966,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
AMANDA D. KORANDO,,Jackson,MURPHYSBORO,62966,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
ASHLEY BURKEY,GLAM,Jackson,MURPHYSBORO,62966,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
BREWS BROTHERS TAPROOM,,Jackson,MURPHYSBORO,62966,25000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
CHERCO SILKSCREENS INC.,,Jackson,MURPHYSBORO,62966,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
CUTS OF CLASS,CUTS OF CLASS,Jackson,MURPHYSBORO,62966,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"HALE FAMILY ENTERPRISES, LLC",14TH STREET LAUNDROMAT,Jackson,MURPHYSBORO,62966,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
HEARTLAND CATERING INC,,Jackson,MURPHYSBORO,62966,25000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
MCCANN AUTOMOTIVE,MCCANN AUTOMOTIVE,Jackson,MURPHYSBORO,62966,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
MIDLAND INN INC,,Jackson,MURPHYSBORO,62966,150000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
MONIKA TRZESZCZKOWSKI,HOLISTIC ALCHEMY CO.,Jackson,MURPHYSBORO,62966,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"MURPHYSBORO SOCCER, INC.",,Jackson,MURPHYSBORO,62966,15000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
OASIS SKIN & WELLNESS CENTER INC,,Jackson,MURPHYSBORO,62966,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
THE APPLE TREE,,Jackson,MURPHYSBORO,62966,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
TRACY BOST,WHITE HOUSE SALON,Jackson,MURPHYSBORO,62966,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
VON JAKOB VINEYARD LTD.,,Jackson,MURPHYSBORO,62966,15000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
